url,year,make,model,miles,price,trade_type,location,post_time,title,author,author_link,scraping_time_R
https://www.chineseinla.com/f/page_viewtopic/t_2855256.html,2016,Freightliner,Cascadia,-,-,卖车,洛杉矶,2025-02-15 14:15:00,出售一辆2016Freightliner Cascadia长途卡车,trucking360,https://www.chineseinla.com/user/id_2498555.html,2025-02-17 12:45:00
https://www.chineseinla.com/f/page_viewtopic/t_2854634.html,2021,特斯拉,MODEL Y,"50,000 mi",-,租车,洛杉矶,2025-02-14 12:16:00,几乎零首付开特斯拉MODEL Y,8041小CCcccc,https://www.chineseinla.com/user/id_2511069.html,2025-02-17 09:15:00
https://www.chineseinla.com/f/page_viewtopic/t_2854972.html,2024,特斯拉,特斯拉Y,"30,000 mi","$43,000 ",卖车,洛杉矶,2025-02-15 01:14:00,卖2024年6月特斯拉Y,比特币,https://www.chineseinla.com/user/id_2476469.html,2025-02-17 09:45:00
https://www.chineseinla.com/f/page_viewtopic/t_2855248.html,2024,本田,本田雅阁混动运动版,-,"$28,500 ",卖车,洛杉矶,2025-02-15 14:00:00,急售24年本田雅阁混动,3542弥色摄影工作室,https://www.chineseinla.com/user/id_470562.html,2025-02-17 12:45:00
https://www.chineseinla.com/f/page_viewtopic/t_2855199.html,2003,雷克萨斯,ES 300 Sedan 4D,-,"$2,200 ",卖车,洛杉矶,2025-02-15 12:33:00,"特价 2003 凌志Lexus ES300 - $2,200 (San Gabriel)",david.chen@,https://www.chineseinla.com/user/id_2455715.html,2025-02-17 12:15:00
https://www.chineseinla.com/f/page_viewtopic/t_2798384.html,2020,五十铃,ISUZU NPR HD,"10,000~30,000 mi",-,卖车,洛杉矶,2020-01-01 00:00:00,五十铃货车出售,bennyfang888,https://www.chineseinla.com/user/id_116917.html,2025-02-21 15:45:00
https://www.chineseinla.com/f/page_viewtopic/t_2855148.html,2012,本田,油电混,"130,000 mi","$3,000 ",卖车,洛杉矶,2025-02-15 11:18:00,油电混 便宜,zhaofangjun,https://www.chineseinla.com/user/id_2551780.html,2025-02-17 11:45:00
https://www.chineseinla.com/f/page_viewtopic/t_2852211.html,2020,AUDI,Q3 UT 高配,"90,000 mi","$16,900 ",卖车,洛杉矶,2025-02-10 12:10:00,2020 AUDI Q3 UT,凉水,https://www.chineseinla.com/user/id_137653.html,2025-02-18 11:45:00
https://www.chineseinla.com/f/page_viewtopic/t_2855762.html,2010,丰田,Corolla,"200,000 mi","$3,000 ",卖车,洛杉矶,2025-02-16 15:23:00,2010年丰田卡罗拉3200,2523黄林清,https://www.chineseinla.com/user/id_2562426.html,2025-02-18 11:45:00
https://www.chineseinla.com/f/page_viewtopic/t_2812244.html,2018,丰田,普锐斯 Hybrid,"90,000 mi","$12,900 ",买车,洛杉矶,2020-01-01 00:00:00,2018年 丰田普锐斯 9万迈 仅售价12900*,Fghitreio,https://www.chineseinla.com/user/id_2588762.html,2025-02-18 11:15:00
https://www.chineseinla.com/f/page_viewtopic/t_2839468.html,2018,丰田,普锐斯 混动,"90,000 mi","$12,900 ",卖车,洛杉矶,2020-01-01 00:00:00,2018年丰田普锐斯 9万迈 仅售12900,N请问日日,https://www.chineseinla.com/user/id_2588990.html,2025-02-18 11:15:00
https://www.chineseinla.com/f/page_viewtopic/t_2835778.html,2018,丰田,普锐斯 混动,"90,000 mi","$12,900 ",租车,洛杉矶,2020-01-01 00:00:00,2018年 丰田普锐斯 9万迈 仅售12900*,Z我而优雅,https://www.chineseinla.com/user/id_2588978.html,2025-02-18 11:15:00
https://www.chineseinla.com/f/page_viewtopic/t_2840133.html,-,丰田,凯美瑞,"100,000 mi","$3,000 ",租车,洛杉矶,2020-01-01 00:00:00,丰田凯美瑞 黑色 2900*,U非常适宜,https://www.chineseinla.com/user/id_2589147.html,2025-02-18 11:15:00
https://www.chineseinla.com/f/page_viewtopic/t_2852568.html,2018,丰田,普锐斯 混动,"90,000 mi","$12,900 ",租车,洛杉矶,2025-02-11 23:02:00,2018年丰田普锐斯 9万迈 仅售价12900*,Oqertyy,https://www.chineseinla.com/user/id_2588657.html,2025-02-18 11:15:00
https://www.chineseinla.com/f/page_viewtopic/t_2854640.html,2016,特斯拉,MODEL X,"60,000 mi",-,租车,洛杉矶,2025-02-14 12:29:00,零首付开特斯拉MODEL X 还享终身免费超充,8041小CCcccc,https://www.chineseinla.com/user/id_2511069.html,2025-02-17 06:45:00
https://www.chineseinla.com/f/page_viewtopic/t_2855229.html,2015,雷克萨斯,CT200h 省油,"81,000 mi",-,卖车,洛杉矶,2025-02-15 13:25:00,2015LEXUS雷克萨斯CT200h,9502北美联合,https://www.chineseinla.com/user/id_2579240.html,2025-02-18 00:45:00
https://www.chineseinla.com/f/page_viewtopic/t_2854944.html,2008,雷克萨斯,RX400H 油电混动 四驱,-,"$6,800 ",卖车,洛杉矶,2025-02-15 22:52:00,个人自用雷克萨斯RX400H混动四驱SUV完美车况 $6800,JJYY999,https://www.chineseinla.com/user/id_2572206.html,2025-02-17 15:15:00
https://www.chineseinla.com/f/page_viewtopic/t_2852093.html,2018,奔驰,MB Metris passenger van,-,"$15,000 ",租车,洛杉矶,2025-02-10 09:41:00,"出售2018年奔驰metris,minivan,售价15000,蒙市",三明,https://www.chineseinla.com/user/id_406760.html,2025-02-17 15:45:00
https://www.chineseinla.com/f/page_viewtopic/t_2848953.html,2017,奔驰,C300,"100,000 mi","$12,000 ",买车,洛杉矶,2020-01-01 00:00:00,"2017年奔驰 C300出售,完美车况 $12000",LC2007072777,https://www.chineseinla.com/user/id_2535838.html,2025-02-16 03:15:00
https://www.chineseinla.com/f/page_viewtopic/t_2821539.html,2017,奥迪,Q7,"100,000 mi","$12,700 ",卖车,洛杉矶,2020-01-01 00:00:00,2017奥迪新款Q7出售,qinsun900,https://www.chineseinla.com/user/id_2547155.html,2025-02-16 08:15:00
https://www.chineseinla.com/f/page_viewtopic/t_2854913.html,2013,丰田,Prius,"60,000~100,000 mi","$8,000 ",卖车,洛杉矶,2025-02-15 20:54:00,2013年插电混动神车普锐斯,利未,https://www.chineseinla.com/user/id_2598472.html,2025-02-16 15:45:00
https://www.chineseinla.com/f/page_viewtopic/t_2855059.html,2013,雷克萨斯,雷克萨斯CT200h 顶配,"60,000~100,000 mi","$6,000 ",卖车,洛杉矶,2025-02-15 09:01:00,2013年顶配雷克萨斯CT200h,利未,https://www.chineseinla.com/user/id_2598472.html,2025-02-16 15:45:00
https://www.chineseinla.com/f/page_viewtopic/t_2853405.html,2014,现代,伊兰特,-,"$3,000 ",卖车,洛杉矶,2025-02-12 12:58:00,2014 现代伊兰特3980$,kdwong,https://www.chineseinla.com/user/id_1704607.html,2025-02-16 12:45:00
https://www.chineseinla.com/f/page_viewtopic/t_2854486.html,2006,丰田,Scion xB,-,-,卖车,洛杉矶,2025-02-14 09:34:00,"促销 2006 Scion xB - $2,200 (San Gabriel)",david.chen@,https://www.chineseinla.com/user/id_2455715.html,2025-02-16 09:15:00
https://www.chineseinla.com/f/page_viewtopic/t_2854488.html,2019,丰田,Sienna,"160,000 mi",-,卖车,洛杉矶,2025-02-14 09:35:00,2019年神车丰田塞纳急售,利未,https://www.chineseinla.com/user/id_2598472.html,2025-02-16 09:15:00
https://www.chineseinla.com/f/page_viewtopic/t_2854499.html,2013,丰田,Toyota普锐斯,"170,000 mi","$3,000 ",卖车,洛杉矶,2025-02-14 09:42:00,2013年神车普锐斯6000+,利未,https://www.chineseinla.com/user/id_2598472.html,2025-02-16 10:15:00
https://www.chineseinla.com/f/page_viewtopic/t_970293.html,-,-,-,-,-,-,洛杉矶,2020-01-01 00:00:00,绝对zui高价收购 事故车 报废车 故障车 旧车 免费拖车! ! ! !,gaojiashouche,https://www.chineseinla.com/user/id_400236.html,2025-02-16 10:15:00
https://www.chineseinla.com/f/page_viewtopic/t_2854782.html,2019,本田,-,"30,000~60,000 mi",-,卖车,洛杉矶,2025-02-15 16:09:00,2019年高配1.5T,jiaodianyi,https://www.chineseinla.com/user/id_2490706.html,2025-02-16 22:15:00
https://www.chineseinla.com/f/page_viewtopic/t_2854341.html,2016,特斯拉,Model Y,"60,000 mi",-,卖车,洛杉矶,2025-02-14 22:05:00,几乎可以零首付 转一台modely 送终身免费超充 有补贴,5357Changxiaoyuyu,https://www.chineseinla.com/user/id_2591183.html,2025-02-16 09:15:00
https://www.chineseinla.com/f/page_viewtopic/t_2852387.html,2012,尼桑,ALTIMA,-,"$4,200 ",卖车,洛杉矶,2025-02-11 16:37:00,2012款尼桑天籁4200刀。,7585lin,https://www.chineseinla.com/user/id_2530025.html,2025-02-16 12:45:00
https://www.chineseinla.com/f/page_viewtopic/t_2855285.html,2016,尼桑,天籁,"160,000 mi","$3,000 ",卖车,洛杉矶,2025-02-15 15:11:00,尼桑天籁上手随便开,xiaochaochao,https://www.chineseinla.com/user/id_2598548.html,2025-02-16 15:45:00
https://www.chineseinla.com/f/page_viewtopic/t_2855122.html,2013,丰田,普锐斯 Hybrid,-,"$8,200 ",卖车,洛杉矶,2025-02-15 10:45:00,13款普锐斯135000迈8200刀,wangzhea,https://www.chineseinla.com/user/id_2599440.html,2025-02-17 11:15:00
https://www.chineseinla.com/f/page_viewtopic/t_2855436.html,-,-,-,-,-,-,洛杉矶,2025-02-16 21:14:00,"专业收车,收购各种二手车,欢迎对比",hunglin369,https://www.chineseinla.com/user/id_2599776.html,2025-02-16 15:15:00
https://www.chineseinla.com/f/page_viewtopic/t_2852983.html,2017,尼桑,ROGUE S,"65,000 mi",-,租车,洛杉矶,2025-02-12 17:24:00,"2017年尼桑ROGUE S,5.6万迈",qaq23408,https://www.chineseinla.com/user/id_2460973.html,2025-02-15 09:45:00
https://www.chineseinla.com/f/page_viewtopic/t_2849533.html,2009,奥迪,Q7,"170,000 mi","$5,990 ",租车,洛杉矶,2020-01-01 00:00:00,"2009奥迪Q7,$5990",wweerr,https://www.chineseinla.com/user/id_2402008.html,2025-02-15 09:45:00
https://www.chineseinla.com/f/page_viewtopic/t_2845161.html,2012,本田,Accord,"160,000 mi","$6,000 ",租车,洛杉矶,2020-01-01 00:00:00,"2012年 本田雅阁,",mmm806234,https://www.chineseinla.com/user/id_2466351.html,2025-02-18 14:45:00
https://www.chineseinla.com/f/page_viewtopic/t_2849646.html,2006,丰田,Sienna,"110,000 mi","$6,000 ",卖车,洛杉矶,2025-02-05 00:00:00,"2006年丰田塞纳,11万迈",po939911,https://www.chineseinla.com/user/id_2461562.html,2025-02-18 12:15:00
https://www.chineseinla.com/f/page_viewtopic/t_2832090.html,2019,本田,思域,-,"$14,800 ",卖车,洛杉矶,2020-01-01 00:00:00,2019本田思域出售,clvyouv,https://www.chineseinla.com/user/id_2346440.html,2025-02-15 15:45:00
https://www.chineseinla.com/f/page_viewtopic/t_2650348.html,2006,Scion,Scion TC,-,"$5,900 ",卖车,洛杉矶,2020-01-01 00:00:00,2006 Scion TC,Fiona91,https://www.chineseinla.com/user/id_307643.html,2025-02-16 12:45:00
https://www.chineseinla.com/f/page_viewtopic/t_2837946.html,2014,丰田,Prius,"170,000 mi","$7,950 ",卖车,洛杉矶,2020-01-01 00:00:00,出售2014丰田普锐斯,mj822928,https://www.chineseinla.com/user/id_2381112.html,2025-02-16 15:45:00
https://www.chineseinla.com/f/page_viewtopic/t_2845116.html,2010,丰田,汉兰达,"100,000 mi","$6,000 ",租车,洛杉矶,2020-01-01 00:00:00,"2010年丰田汉兰达,大七座,一手车,",liut28072,https://www.chineseinla.com/user/id_2573014.html,2025-02-16 13:45:00
https://www.chineseinla.com/f/page_viewtopic/t_2850127.html,2010,丰田,Corolla,"180,000 mi",-,租车,洛杉矶,2025-02-06 00:00:00,"2010 丰田卡罗拉,低价出手",lxin7379,https://www.chineseinla.com/user/id_2546556.html,2025-02-16 13:45:00
https://www.chineseinla.com/f/page_viewtopic/t_2854305.html,-,-,-,-,-,-,洛杉矶,2025-02-14 20:32:00,想买台省油代步车,KNVKJSFCJNkjnf,https://www.chineseinla.com/user/id_2583266.html,2025-02-15 15:15:00
https://www.chineseinla.com/f/page_viewtopic/t_2854247.html,2012,马自达,马自达3,"240,000 mi","$2,950 ",买车,洛杉矶,2025-02-14 18:44:00,低价卖2012 代步马自达3,wanjianchuanxin,https://www.chineseinla.com/user/id_2600032.html,2025-02-15 14:15:00
https://www.chineseinla.com/f/page_viewtopic/t_2759424.html,2014,尼桑,Nissan sentra,"130,000 mi","$6,999 ",租车,洛杉矶,2020-01-01 00:00:00,个人换车出售/出租自用尼桑Nissan sentra租车月租,7344凯哥,https://www.chineseinla.com/user/id_1714420.html,2025-02-15 14:15:00
https://www.chineseinla.com/f/page_viewtopic/t_2854312.html,2012,丰田,Sienna,"100,000 mi","$7,500 ",卖车,洛杉矶,2025-02-14 20:51:00,回国急售2012款白色丰田赛纳,kkll2233,https://www.chineseinla.com/user/id_2601172.html,2025-02-15 15:45:00
https://www.chineseinla.com/f/page_viewtopic/t_2854304.html,-,大众,7座商务车,"130,000 mi","$3,000 ",卖车,洛杉矶,2025-02-14 20:30:00,7座大众商务车,jiansiwu,https://www.chineseinla.com/user/id_2561213.html,2025-02-15 14:45:00
https://www.chineseinla.com/f/page_viewtopic/t_2851362.html,2010,丰田,普锐斯 Hybrid,"200,000 mi","$5,999 ",租车,洛杉矶,2025-02-09 19:23:00,转让出租普锐斯,4018black one,https://www.chineseinla.com/user/id_2573091.html,2025-02-15 15:45:00
https://www.chineseinla.com/f/page_viewtopic/t_2850486.html,2012,尼桑,NISSAN SENTRA 2.0S,"120,000 mi","$4,900 ",卖车,洛杉矶,2025-02-07 00:00:00,$4900（含过户费）,7980一休哥,https://www.chineseinla.com/user/id_2358893.html,2025-02-15 15:45:00
https://www.chineseinla.com/f/page_viewtopic/t_2853218.html,2012,雷克萨斯,RX450h 油电混合,"230,000 mi","$8,800 ",卖车,洛杉矶,2025-02-12 09:05:00,2012年12月底雷克萨斯RX450H,Lwj0427,https://www.chineseinla.com/user/id_2535378.html,2025-02-15 15:45:00
https://www.chineseinla.com/f/page_viewtopic/t_2818400.html,-,丰田,Sienna,"200,000 mi",-,卖车,洛杉矶,2020-01-01 00:00:00,O五年塞纳七座工程车,hi345,https://www.chineseinla.com/user/id_451912.html,2025-02-18 11:45:00
https://www.chineseinla.com/f/page_viewtopic/t_2853038.html,2007,丰田,RAV4,"170,000 mi","$3,900 ",卖车,洛杉矶,2025-02-12 19:05:00,2007 Toyota RAV4 出售$3900,sheep5325,https://www.chineseinla.com/user/id_20923.html,2025-02-15 15:45:00
https://www.chineseinla.com/f/page_viewtopic/t_2801544.html,-,特斯拉,Model 3,-,-,买车,洛杉矶,2020-01-01 00:00:00,"买新的tesla model 3,我帮你优惠高达$2500",ez2rentinla,https://www.chineseinla.com/user/id_103305.html,2025-02-15 22:45:00
https://www.chineseinla.com/f/page_viewtopic/t_2854631.html,2016,马自达,马自达6,"130,000 mi","$6,000 ",租车,洛杉矶,2025-02-14 12:13:00,不到一万的马自达6,8041小CCcccc,https://www.chineseinla.com/user/id_2511069.html,2025-02-16 13:45:00
https://www.chineseinla.com/f/page_viewtopic/t_2854637.html,2013,雷克萨斯,CT200混动,"130,000 mi",-,租车,洛杉矶,2025-02-14 12:24:00,一万出头的雷克萨斯CT200混动,8041小CCcccc,https://www.chineseinla.com/user/id_2511069.html,2025-02-16 13:45:00
https://www.chineseinla.com/f/page_viewtopic/t_2854643.html,2019,本田,HRV,"70,000 mi",-,租车,洛杉矶,2025-02-14 12:33:00,特价出2019年本田小SUV,8041小CCcccc,https://www.chineseinla.com/user/id_2511069.html,2025-02-16 13:45:00
https://www.chineseinla.com/f/page_viewtopic/t_2854655.html,2013,丰田,混动普锐斯,"100,000 mi","$6,000 ",卖车,洛杉矶,2025-02-14 12:40:00,几千块的代步丰田普锐斯,8041小CCcccc,https://www.chineseinla.com/user/id_2511069.html,2025-02-16 13:45:00
https://www.chineseinla.com/f/page_viewtopic/t_2852876.html,2012,现代,Hyundai Sonata,"136,000 mi","$3,000 ",买车,洛杉矶,2025-02-11 14:07:00,出售 2012 现代索纳塔 无事故,MINWANGMINWANG,https://www.chineseinla.com/user/id_2469992.html,2025-02-16 13:45:00
https://www.chineseinla.com/f/page_viewtopic/t_2846730.html,2015,丰田,凯美瑞,"90,000 mi","$11,000 ",卖车,洛杉矶,2020-01-01 00:00:00,卖车2015凯美瑞,盘玮,https://www.chineseinla.com/user/id_563872.html,2025-02-15 15:15:00
https://www.chineseinla.com/f/page_viewtopic/t_2853562.html,2008,丰田,凯美瑞,"160,000 mi","$3,999 ",卖车,洛杉矶,2025-02-13 17:14:00,凯美瑞3999,mia123123,https://www.chineseinla.com/user/id_2587277.html,2025-02-14 12:15:00
https://www.chineseinla.com/f/page_viewtopic/t_2853568.html,-,Jeep,牧马人,-,-,租车,洛杉矶,2025-02-13 17:24:00,出牧马人！价格nice！手慢无,973093,https://www.chineseinla.com/user/id_2600715.html,2025-02-14 12:15:00
https://www.chineseinla.com/f/page_viewtopic/t_2853576.html,2014,丰田,Sienna LE,"200,000 mi","$7,500 ",卖车,洛杉矶,2025-02-13 17:32:00,二手车转让,marryxue,https://www.chineseinla.com/user/id_2389057.html,2025-02-14 12:15:00
https://www.chineseinla.com/f/page_viewtopic/t_2853652.html,-,-,-,-,-,-,洛杉矶,2025-02-13 20:06:00,自用车,8312薛明辉,https://www.chineseinla.com/user/id_2567339.html,2025-02-14 14:45:00
https://www.chineseinla.com/f/page_viewtopic/t_2852353.html,2013,雷克萨斯,CT200 油电混动,"130,000 mi",-,卖车,洛杉矶,2025-02-11 15:42:00,出一台13年lexus ct200 油电混动 1万出点头,gjjg,https://www.chineseinla.com/user/id_2596752.html,2025-02-14 09:15:00
https://www.chineseinla.com/f/page_viewtopic/t_2853307.html,2012,尼桑,Nissan altima,"160,000 mi","$3,000 ",卖车,洛杉矶,2025-02-12 10:47:00,二手车出手,max马,https://www.chineseinla.com/user/id_2567411.html,2025-02-14 09:15:00
https://www.chineseinla.com/f/page_viewtopic/t_2812696.html,-,丰田,"Camry, 混动塞纳","100,000 mi","$3,000 ",卖车,洛杉矶,2020-01-01 00:00:00,日本车 低价出售,Mw而有人,https://www.chineseinla.com/user/id_2588991.html,2025-02-14 05:15:00
https://www.chineseinla.com/f/page_viewtopic/t_2840514.html,2013,丰田,Prius,"190,000 mi","$9,500 ",租车,洛杉矶,2020-01-01 00:00:00,普锐斯租售,6168Aurelia一树芳华,https://www.chineseinla.com/user/id_2586258.html,2025-02-15 09:45:00
https://www.chineseinla.com/f/page_viewtopic/t_2854040.html,-,-,-,-,-,-,洛杉矶,2025-02-13 12:57:00,二手车,kathy582009,https://www.chineseinla.com/user/id_488588.html,2025-02-15 10:15:00
https://www.chineseinla.com/f/page_viewtopic/t_2853181.html,2008,本田,Civic EX Coupe,"200,000 mi","$2,900 ",卖车,洛杉矶,2025-02-12 06:51:00,低价转让2008年Honda Civic EX Coupe,Wolfie,https://www.chineseinla.com/user/id_451926.html,2025-02-15 11:15:00
https://www.chineseinla.com/f/page_viewtopic/t_2853839.html,2012,丰田,Sienna,"200,000 mi","$6,000 ",卖车,洛杉矶,2025-02-13 08:57:00,岀售自用塞纳,6269442706,https://www.chineseinla.com/user/id_2601026.html,2025-02-14 15:45:00
https://www.chineseinla.com/f/page_viewtopic/t_2849853.html,2006,本田,奥德赛,-,"$2,300 ",买车,洛杉矶,2025-02-06 00:00:00,出售：06年 Honda 奥德赛 $2300,supra01,https://www.chineseinla.com/user/id_2597731.html,2025-02-14 15:45:00
https://www.chineseinla.com/f/page_viewtopic/t_2846218.html,2013,丰田,亚洲龙,"80,000 mi","$9,950 ",卖车,洛杉矶,2020-01-01 00:00:00,13年丰田亚洲龙$9950,Eeafsd,https://www.chineseinla.com/user/id_2590831.html,2025-02-14 22:15:00
https://www.chineseinla.com/f/page_viewtopic/t_2838239.html,2012,丰田,凯美瑞,-,-,买车,洛杉矶,2020-01-01 00:00:00,2012年凯美瑞 车况好里程低,TerenceMu,https://www.chineseinla.com/user/id_2591181.html,2025-02-15 11:15:00
https://www.chineseinla.com/f/page_viewtopic/t_2854152.html,2006,本田,Odyssey EX-L,-,"$3,800 ",卖车,洛杉矶,2025-02-13 15:45:00,"2006 本田奥德赛 - $3,800 (San Gabriel)",soh132,https://www.chineseinla.com/user/id_2600861.html,2025-02-15 11:15:00
https://www.chineseinla.com/f/page_viewtopic/t_2854155.html,2012,尼桑,ALTIMA 2.5,"200,000 mi","$3,000 ",卖车,洛杉矶,2025-02-14 15:47:00,2012 NISSAN ALTIMA 2.5,az11123；,https://www.chineseinla.com/user/id_2600307.html,2025-02-15 11:15:00
https://www.chineseinla.com/f/page_viewtopic/t_2839563.html,2016,斯巴鲁,Subaru Impreza Premium,"80,000 mi",-,租车,洛杉矶,2020-01-01 00:00:00,2016斯巴鲁IMPREZA 全时四驱瓦罐,winsonhe,https://www.chineseinla.com/user/id_2446950.html,2025-02-15 12:15:00
https://www.chineseinla.com/f/page_viewtopic/t_2854192.html,2022,丰田,凯美瑞 XSE 顶配,"70,000 mi",-,卖车,洛杉矶,2025-02-14 16:39:00,2022 凯美瑞 XSE 顶配,5936Wellauto-小吴,https://www.chineseinla.com/user/id_2578927.html,2025-02-15 12:45:00
https://www.chineseinla.com/f/page_viewtopic/t_2853577.html,2013,讴歌,ILX,"90,000 mi","$9,999 ",卖车,洛杉矶,2025-02-13 17:34:00,2013日系豪华讴歌只要9999,5684天路,https://www.chineseinla.com/user/id_2410477.html,2025-02-14 15:45:00
https://www.chineseinla.com/f/page_viewtopic/t_2843324.html,2001,福特,F150 箱货,"30,000~60,000 mi","$13,800 ",卖车,洛杉矶,2020-01-01 00:00:00,4万迈崭新的van福特厢货车出售,xuehong1,https://www.chineseinla.com/user/id_2509024.html,2025-02-16 15:45:00
https://www.chineseinla.com/f/page_viewtopic/t_2853196.html,2012,马自达,马自达3,"240,000 mi","$2,950 ",买车,洛杉矶,2025-02-12 07:50:00,低价卖2012 代步马自达3,wanjianchuanxin,https://www.chineseinla.com/user/id_2600032.html,2025-02-13 15:45:00
https://www.chineseinla.com/f/page_viewtopic/t_2785436.html,2018,马自达,CX-5,"120,000 mi","$11,900 ",租车,洛杉矶,2020-01-01 00:00:00,2018 马自达 CX-5 11900,rzhang231,https://www.chineseinla.com/user/id_2522741.html,2025-02-13 05:45:00
https://www.chineseinla.com/f/page_viewtopic/t_2852327.html,2019,雷克萨斯,NX300,-,-,卖车,洛杉矶,2025-02-10 14:54:00,雷克萨斯 NX300 2019 便宜出售,MarkWo,https://www.chineseinla.com/user/id_2582411.html,2025-02-13 09:15:00
https://www.chineseinla.com/f/page_viewtopic/t_2610432.html,-,丰田,-,-,-,租车,洛杉矶,2020-01-01 00:00:00,租车 丰田卡罗拉,wyy909550,https://www.chineseinla.com/user/id_2502844.html,2025-02-13 09:45:00
https://www.chineseinla.com/f/page_viewtopic/t_2852794.html,2011,丰田,-,-,"$6,000 ",卖车,洛杉矶,2025-02-11 11:35:00,丰田rav4,5104西海岸老梁,https://www.chineseinla.com/user/id_2476407.html,2025-02-13 10:45:00
https://www.chineseinla.com/f/page_viewtopic/t_2852996.html,2017,现代,ACCENT,"110,000 mi","$4,500 ",卖车,洛杉矶,2025-02-12 17:43:00,"现代ACCENT 2017年11万迈只要4500,clean title",zeweizhao,https://www.chineseinla.com/user/id_2425141.html,2025-02-13 12:45:00
https://www.chineseinla.com/f/page_viewtopic/t_2850792.html,2021,丰田,"Venza XLE, Hybrid, 4驱","70,000 mi","$6,000 ",租车,洛杉矶,2025-02-07 00:00:00,"2021丰田 VEBZA,HYBRID,7万迈",xin264442,https://www.chineseinla.com/user/id_2573061.html,2025-02-14 10:45:00
https://www.chineseinla.com/f/page_viewtopic/t_2844658.html,2021,三菱,-,"70,000 mi","$9,980 ",卖车,洛杉矶,2020-01-01 00:00:00,21年日系省油代步车$9980,王和民,https://www.chineseinla.com/user/id_2587322.html,2025-02-14 10:15:00
https://www.chineseinla.com/f/page_viewtopic/t_2827877.html,2021,丰田,Sienna LE,"10,000~30,000 mi",-,卖车,洛杉矶,2020-01-01 00:00:00,9.99成新丰田赛纳8座省油王,876Ken₉蔡哥,https://www.chineseinla.com/user/id_2369110.html,2025-02-14 09:45:00
https://www.chineseinla.com/f/page_viewtopic/t_2848277.html,2009,丰田,Sienna,"10,000 mi","$3,000 ",卖车,洛杉矶,2020-01-01 00:00:00,丰田赛纳（己售出）,Liuyongqing Liu,https://www.chineseinla.com/user/id_408912.html,2025-02-14 10:45:00
https://www.chineseinla.com/f/page_viewtopic/t_2840430.html,2016,尼桑,聆风 107迈版,-,"$3,850 ",卖车,洛杉矶,2020-01-01 00:00:00,2016 款日产聆风 $3850,Honghu9527,https://www.chineseinla.com/user/id_2586450.html,2025-02-13 08:45:00
https://www.chineseinla.com/f/page_viewtopic/t_2852151.html,2017,丰田,Corolla,"110,000 mi","$9,980 ",卖车,洛杉矶,2025-02-10 10:56:00,17年丰田卡罗拉$9980,西二马路,https://www.chineseinla.com/user/id_2590262.html,2025-02-15 00:45:00
https://www.chineseinla.com/f/page_viewtopic/t_2838386.html,2012,丰田,Camry SE,"130,000 mi","$9,800 ",卖车,洛杉矶,2020-01-01 00:00:00,低价出2012丰田Camry SE 女士一手车,3899@@@Ryan,https://www.chineseinla.com/user/id_2383059.html,2025-02-13 11:45:00
https://www.chineseinla.com/f/page_viewtopic/t_2853745.html,2017,大众,途观,"74,000 mi","$6,000 ",卖车,洛杉矶,2025-02-13 23:17:00,2017年的大众途观7.4万迈,利未,https://www.chineseinla.com/user/id_2598472.html,2025-02-13 15:45:00
https://www.chineseinla.com/f/page_viewtopic/t_2847546.html,2015,丰田,普锐斯Prius,"100,000 mi","$9,800 ",卖车,洛杉矶,2020-01-01 00:00:00,换车2015年普锐斯9800转让自己一任车,hjjugj,https://www.chineseinla.com/user/id_2597233.html,2025-02-13 15:45:00
https://www.chineseinla.com/f/page_viewtopic/t_2853508.html,2013,Ford,-,"100,000 mi","$2,000 ",租车,洛杉矶,2025-02-13 15:37:00,低价出2013年Ford。 2000刀开走,netspy007,https://www.chineseinla.com/user/id_2539830.html,2025-02-13 11:15:00
https://www.chineseinla.com/f/page_viewtopic/t_2851987.html,2011,宝马,328i,"100,000 mi","$3,000 ",卖车,洛杉矶,2025-02-10 06:17:00,出售2011年宝马328i,bjrshf,https://www.chineseinla.com/user/id_412405.html,2025-02-14 11:45:00
https://www.chineseinla.com/f/page_viewtopic/t_2853500.html,2003,福特,Escape XLS,-,-,卖车,洛杉矶,2025-02-13 15:30:00,"2003 福特 Escape XLS-$2,500",soh132,https://www.chineseinla.com/user/id_2600861.html,2025-02-14 11:15:00
https://www.chineseinla.com/f/page_viewtopic/t_2850732.html,2009,丰田,Corolla,-,"$3,000 ",卖车,洛杉矶,2025-02-07 00:00:00,"09年卡罗拉,4000拿走 维保半年",5403不是梦,https://www.chineseinla.com/user/id_2556912.html,2025-02-12 14:30:00
https://www.chineseinla.com/f/page_viewtopic/t_2848278.html,2014,尼桑,versa,"130,000 mi","$4,300 ",卖车,洛杉矶,2020-01-01 00:00:00,售尼桑versa,219镕太一,https://www.chineseinla.com/user/id_2532124.html,2025-02-12 13:00:00
https://www.chineseinla.com/f/page_viewtopic/t_2852073.html,2015,丰田,普锐斯 油电混合,"60,000~100,000 mi","$6,900 ",卖车,洛杉矶,2025-02-10 09:22:00,2015年油混普锐斯,qq582002525,https://www.chineseinla.com/user/id_2596314.html,2025-02-12 09:00:00
https://www.chineseinla.com/f/page_viewtopic/t_2811800.html,2003,本田,奥德赛,"140,000 mi","$2,200 ",卖车,洛杉矶,2020-01-01 00:00:00,低价出售Honda Odyssey,输入用户名,https://www.chineseinla.com/user/id_593915.html,2025-02-12 10:00:00
